"first_name","last_name","hire_date"
"Sariel","Mahnke","2/23/86"
"Yuping","Plotkin","7/29/86"
"Martijn","Miyakawa","6/19/86"
"Lakshmi","Shrader","7/26/86"
"Atilio","Gornas","10/12/86"
"Ranan","Mandelberg","5/12/86"
"Changho","Garnick","2/11/86"
"Kellie","Sherertz","12/16/86"
"TRUE","Kusalik","4/27/86"
"Jiakeng","Vilarrasa","2/11/86"
"Subhrajyoti","Denna","12/2/86"
"Ult","Itzfeldt","7/15/86"
"Shalesh","McDermid","10/3/86"
"Karoline","Schiper","6/19/86"
"Sandeepan","Hiyoshi","11/24/86"
"Masadi","Engberts","1/27/86"
"Tesuya","Kropf","9/12/86"
"Kannan","Breugel","12/25/86"
"Sadun","England","11/20/86"
"Lidong","Ozeri","3/8/86"
"Saddek","Binding","5/19/86"
"Clyde","Millington","5/9/86"
"Ohad","Bahr","12/16/86"
"Patricio","Dulay","2/19/86"
"Cordelia","Khasidashvili","9/24/86"
"Reinhold","Glowinski","2/9/86"
"Utpal","Henders","3/6/86"
"Elrique","Hiyoshi","12/5/86"
"Fuqing","Openshaw","8/15/86"
"Cathie","Selenyi","11/23/86"
"Gadiel","Auyong","6/2/86"
"Joydip","Kleiser","2/13/86"
"Sachar","Millington","6/5/86"
"Jackson","Krychniak","1/13/86"
"Zissis","Henders","3/28/86"
"Subhash","Anick","9/2/86"
"Tamiya","Uhrik","10/28/86"
"Shaibal","Denti","8/25/86"
"Lubomir","Peir","12/17/86"
"Satyanarayana","Aumann","1/15/86"
"Georg","Kavvadias","2/21/86"
"Ger","Plesums","6/13/86"
"Mark","Sethi","3/27/86"
"Maya","Vendrig","5/4/86"
"Gad","Impagliazzo","7/18/86"
"Jordanka","Hasenauer","3/30/86"
"Vojin","Kilgour","10/6/86"
"Arup","Vecchi","2/22/86"
"Rasiah","VanScheik","4/3/86"
"Adil","Atrawala","9/7/86"
"Gad","Butner","6/6/86"
"Shahaf","Coorg","12/13/86"
"Aloke","Katiyar","9/12/86"
"Leah","Syrzycki","10/6/86"
"Arto","Angiulli","5/5/86"
"Zsolt","Streit","3/20/86"
"Aleksandar","Piazza","3/18/86"
"Joydip","Biros","6/20/86"
"Ung","Poupard","10/18/86"
"Sverrir","Srimani","7/1/86"
"Nathalie","Parfitt","3/4/86"
"Aral","Hebden","12/5/86"
"Mitsuyuki","Setlzner","3/19/86"
"Billur","Bakhtari","5/8/86"
"Georgi","Lindqvist","7/4/86"
"Jaideep","Berztiss","1/20/86"
"Goh","Steinauer","12/15/86"
"Xiaobin","Strehl","2/22/86"
"Elrique","Raney","1/27/86"
"Becky","Stanfel","5/3/86"
"Kenroku","Birdsall","12/19/86"
"Eben","Berendt","10/31/86"
"Arun","Fujisaki","3/14/86"
"Goo","Skafidas","4/25/86"
"King","Malabarba","10/17/86"
"Katsuo","Rosar","9/7/86"
"Otilia","Pelc","4/5/86"
"Bowen","Jiafu","12/7/86"
"Sanjit","Katalagarianos","5/18/86"
"Gay","Servieres","3/6/86"
"Pranas","Yoshizawa","8/21/86"
"Arunas","Simmen","11/20/86"
"Chriss","Georgakopoulos","3/15/86"
"Barna","Ratnakar","6/23/86"
"Kristian","Quadeer","4/2/86"
"Paraskevi","Demos","1/11/86"
"Jongsuk","Hardjono","5/12/86"
"Rutger","Bhattacharjee","9/5/86"
"Yurii","Beilner","5/8/86"
"Saeko","Radwan","8/23/86"
"Ger","Luef","10/21/86"
"Krisda","Eugenio","1/10/86"
"Mansur","Otillio","8/19/86"
"Atreye","Shumilov","9/19/86"
"Weiwu","Wossner","1/20/86"
"Margo","Barbanera","8/21/86"
"Sudhanshu","Itzigehl","6/9/86"
"Gift","Brender","7/30/86"
"Tzu","Suwa","7/21/86"
"Sajjan","Denti","6/21/86"
"Pranas","Pileggi","11/2/86"
"Dekang","Luke","8/16/86"
"Zeljko","Suermann","11/10/86"
"Janche","Bauknecht","5/17/86"
"Vasilis","Thummel","9/29/86"
"Toong","Kornyak","2/19/86"
"Vesna","Veeraraghavan","1/16/86"
"Kristian","Merel","9/12/86"
"Avishai","Bednarek","11/18/86"
"Carrsten","Kambil","3/31/86"
"Maja","Kampfer","3/31/86"
"Roded","Gecsel","11/22/86"
"Charmane","Leppanen","8/14/86"
"Youpyo","Marciano","8/9/86"
"Kazuyasu","Sanella","10/8/86"
"Uinam","Murillo","4/28/86"
"Shen","Jonsson","6/2/86"
"Marl","Schmittgen","9/9/86"
"Emran","Anick","8/31/86"
"Yishai","Stassinopoulos","6/7/86"
"Augustine","Ranst","10/12/86"
"Tommaso","Matzov","9/5/86"
"Jiafu","Cronin","6/18/86"
"Bedrich","Kushnir","6/23/86"
"Zhenhua","Terlouw","11/4/86"
"Basant","Sigstam","9/20/86"
"Flemming","Hatcliff","4/9/86"
"Mabry","Benantar","9/18/86"
"Krassimir","Morton","11/20/86"
"Nahum","Shimshoni","12/11/86"
"Ziya","Pocchiola","12/5/86"
"Aron","Piazza","3/27/86"
"Kazuhide","Nollmann","10/16/86"
"Shmuel","Underwood","9/2/86"
"Mara","Talmon","2/27/86"
"Jixiang","Gecseg","1/21/86"
"Hugh","Silva","7/24/86"
"Sanjit","Miara","11/5/86"
"Lene","Heiserman","3/26/86"
"Luisa","Baig","7/21/86"
"Shih","Engberts","6/1/86"
"Shalesh","Wroclawski","8/16/86"
"Adel","Zaumen","2/7/86"
"Huai","Osgood","9/8/86"
"Zorica","Einsfeld","1/6/86"
"Shahab","Azevdeo","12/2/86"
"Oldrich","Lieberherr","6/22/86"
"Kellyn","Shackell","5/15/86"
"Froduald","Nishimukai","4/10/86"
"King","Meszaros","5/14/86"
"Vivian","Sgarro","11/19/86"
"Manohar","Mayerwieser","8/11/86"
"Hugo","Milicic","2/16/86"
"Ulises","Barreiro","1/24/86"
"Shirish","Bernardeschi","5/28/86"
"Aral","Rattan","7/20/86"
"Mohammed","Auria","11/3/86"
"Aimee","Merey","9/2/86"
"Visit","Dayana","6/20/86"
"Aruna","Kalsbeek","7/21/86"
"Elgin","Erev","7/12/86"
"Ghassan","Kusakabe","8/29/86"
"Martins","Angiulli","7/5/86"
"Feiyu","Lunn","12/16/86"
"Adib","Simmen","4/16/86"
"Karoline","Nishimukai","4/7/86"
"Zhiwei","Cappello","7/11/86"
"Bodh","Iwayama","7/15/86"
"Larisa","Bresenham","12/27/86"
"Hongzhu","Kusakabe","12/20/86"
"Jessie","Greenaway","3/31/86"
"Danae","Michaeli","6/3/86"
"Reinhard","Gonthier","10/3/86"
"Marko","Menhardt","1/17/86"
"Ung","Honglei","9/2/86"
"Lijia","Fioravanti","1/9/86"
"Abdelwaheb","Paciorek","2/17/86"
"Isamu","Lanphier","2/19/86"
"Steve","DuBourdieux","8/7/86"
"Otmar","Billingsley","1/18/86"
"Nishit","Ratnaker","4/4/86"
"Toshimi","Nicolson","5/1/86"
"Remco","Carrere","1/6/86"
"Rafols","Setlzner","11/23/86"
"Panayotis","Stanger","7/22/86"
"Martijn","Porenta","7/21/86"
"Bingning","Molenkamp","4/1/86"
"DAIDA","Luff","12/21/86"
"Shiv","Kieras","6/15/86"
"Xinyu","Vrecion","7/21/86"
"Guenter","Nooteboom","3/22/86"
"Rasiah","Sudbeck","1/29/86"
"Bartek","Pesch","6/26/86"
"Abdelghani","Shackel","10/11/86"
"Domenico","Chaudhury","4/9/86"
"Paddy","Fetvedt","12/20/86"
"Jaewoo","Dymetman","5/21/86"
"Toshimi","Warwick","2/12/86"
"Bilhanan","Heering","4/27/86"
"Nagui","Minakawa","3/24/86"
"Mingdong","Pileggi","5/25/86"
"Shahid","Suppi","5/1/86"
"Adhemar","Pfau","4/18/86"
"Shaunak","Dalphin","3/12/86"
"Christ","Perng","7/15/86"
"Koldo","Katzenelson","6/29/86"
"Halsur","Marrakchi","11/18/86"
"Masoud","Mungall","11/1/86"
"Clyde","Trumbly","5/25/86"
"Kazuyasu","Kolvik","8/25/86"
"Marsal","Eppinger","12/19/86"
"Xiong","Schwartzburd","1/10/86"
"Kyoichi","Peng","3/28/86"
"Caolyn","Peek","7/26/86"
"Takanari","Masamoto","7/17/86"
"Kwee","Azulay","5/6/86"
"Hironoby","Melter","8/22/86"
"Ramzi","Marletta","8/29/86"
"Alselm","Eppinger","9/7/86"
"Arie","Fandrianto","4/21/86"
"Maris","Ghemri","2/24/86"
"Badri","Bauknecht","7/17/86"
"Mayuri","Muntz","1/1/86"
"Masadi","Rosen","8/11/86"
"Chandrasekaran","Bage","4/13/86"
"Arne","Encarnacion","7/19/86"
"Halsur","Irland","12/1/86"
"Xinyu","Stenning","4/20/86"
"Saniya","Itzfeldt","12/6/86"
"Dulce","Sgarro","12/21/86"
"Trygve","Koblitz","2/27/86"
"Adit","Debuse","3/26/86"
"Vishwani","Vuskovic","10/29/86"
"Greger","Castellani","11/23/86"
"Masaru","Perry","11/30/86"
"Dzung","Unno","11/6/86"
"Unal","Gyimothy","8/5/86"
"Maha","Bashian","9/10/86"
"Aleksandar","Streit","11/27/86"
"Yifei","Ranon","2/8/86"
"Juichirou","Talmon","7/3/86"
"Noritoshi","Erva","2/19/86"
"Zongyan","Moffat","3/7/86"
"Martial","Syrotiuk","4/6/86"
"Guozhong","Nastansky","5/26/86"
"Aimee","Provine","2/19/86"
"Apostol","Gubsky","8/11/86"
"Macha","Eastman","6/21/86"
"Vatsa","Strandh","11/16/86"
"Kristinn","Heering","7/13/86"
"Heping","Mitzlaff","12/14/86"
"Gita","Gyorkos","9/14/86"
"Syozo","Koblitz","6/27/86"
"Divine","Sadowsky","2/27/86"
"Junichi","Lortz","2/4/86"
"Angel","Mitina","7/20/86"
"Wonhee","Levergood","12/14/86"
"Danel","Gecsei","8/14/86"
"Mooi","Schnabel","3/25/86"
"Jaques","Ernst","3/5/86"
"Adin","Sadowski","4/16/86"
"Aamod","Oxman","12/20/86"
"Jaewoo","Anido","10/3/86"
"Naftaly","Christ","5/13/86"
"Kensei","Cummings","10/15/86"
"Uri","Gustavson","3/22/86"
"Georgy","Radwan","1/20/86"
"Weidon","Serna","2/5/86"
"Kristin","Luga","4/13/86"
"Gaurav","Heping","2/23/86"
"Zissis","Thambidurai","5/26/86"
"Branimir","Perelgut","9/13/86"
"Teruyuki","Beutelspacher","11/5/86"
"Sadun","Vural","7/17/86"
"Mitchel","Codenie","3/12/86"
"Christfried","Kolinko","8/31/86"
"Manibrata","Braunschweig","4/14/86"
"Ennio","Marletta","1/13/86"
"Shalesh","Vilarrasa","4/1/86"
"Morrie","Speek","1/27/86"
"Waiman","Pepe","8/20/86"
"Yuguang","Gulik","6/2/86"
"Fox","Stanger","10/28/86"
"Zhiguo","Muntz","12/27/86"
"Shem","Orsini","8/18/86"
"Sanjeeva","Plumb","1/18/86"
"Sivanarayana","Chenney","5/26/86"
"Conrado","Emden","9/2/86"
"Oscar","Merks","9/23/86"
"Niclas","Gulla","5/7/86"
"Vishwani","Zweizig","10/29/86"
"Paloma","Aloia","1/30/86"
"Zhiguo","Sridhar","6/23/86"
"Dayanand","Rahier","11/29/86"
"Berhard","Quadeer","5/11/86"
"Arto","Ranon","2/14/86"
"Hongzue","Bisiani","9/29/86"
"Xiahua","Rahimi","7/20/86"
"Sreenivas","Cronin","5/31/86"
"Xinan","Simmel","12/5/86"
"Boaz","Falby","7/15/86"
"Theirry","Honglei","9/1/86"
"Ibibia","Cooke","9/14/86"
"Toshiko","Wrigley","10/14/86"
"Eckart","Pelc","11/11/86"
"Dekang","Serra","4/21/86"
"Junichi","Auria","2/17/86"
"Mitsuyuki","Merlo","1/16/86"
"Gro","Yemenis","1/14/86"
"Lucian","Bael","3/16/86"
"Xiaoheng","Rosaz","10/2/86"
"Jagoda","Hofstetter","2/20/86"
"Fen","Kalloufi","5/16/86"
"Duangkaew","Delaune","9/2/86"
"Ewing","Vecchio","6/13/86"
"Moss","Conry","2/13/86"
"Joydip","Guting","4/11/86"
"Guttorm","Peyn","12/8/86"
"Fumiko","Munke","9/1/86"
"Aluzio","Gomatam","4/26/86"
"Ingmar","Roisin","5/28/86"
"Girolamo","Facello","6/30/86"
"Mantis","Servi","10/19/86"
"Shaw","Mateescu","1/18/86"
"Aleksandar","Oberman","8/9/86"
"Sven","Barvinok","3/6/86"
"Shooichi","Ritcey","7/29/86"
"Sadok","Schapiro","12/29/86"
"Moheb","Streit","10/6/86"
"Nigel","Stavenow","2/4/86"
"Baocai","Polajnar","1/19/86"
"Shimshon","Baaleh","3/12/86"
"Guadalupe","Heijenga","12/16/86"
"Wanqing","Tyugu","4/5/86"
"Volkmar","Gerteisen","6/3/86"
"Dzung","Desikan","6/28/86"
"Anneke","Stiles","3/5/86"
"Deborah","Panangaden","12/18/86"
"Bodh","Straney","3/10/86"
"Patricio","Seuren","10/21/86"
"Pantung","Ferriere","11/26/86"
"Ronnie","Gecsel","1/8/86"
"Bodo","Kawashima","12/2/86"
"Saeed","Montresor","9/16/86"
"Otilia","Zumaque","2/28/86"
"Masami","Kaiserswerth","1/23/86"
"Debaprosad","Winter","1/28/86"
"Theirry","Pelc","6/29/86"
"Cordelia","Hebert","1/27/86"
"Faiza","Kirkerud","3/17/86"
"Genta","Kitai","8/11/86"
"Claudi","Servieres","5/11/86"
"Shigeo","Peron","12/30/86"
"Eldridge","Farrow","12/3/86"
"Feixiong","Hartvigsen","5/20/86"
"Bowen","Ulupinar","12/6/86"
"Zhigen","Godskesen","4/14/86"
"Xianlong","Collette","5/4/86"
"Jagoda","Schade","1/31/86"
"Charmane","Schlegelmilch","6/12/86"
"Conor","Hmelo","1/4/86"
"Premal","Dymetman","2/28/86"
"Zsolt","Kobuchi","7/25/86"
"Ipke","Schnabel","3/21/86"
"Yonghoan","Stenning","4/6/86"
"Remzi","Jiafu","7/17/86"
"Xiahua","McAlpine","2/12/86"
"Yakkov","Fargier","11/7/86"
"Ibibia","Krupka","8/7/86"
"Susanne","Marciano","9/7/86"
"Limsoon","Kalafatis","6/13/86"
"Apostol","Eterovic","2/7/86"
"Aris","Macedo","12/3/86"
"Guenter","Diderrich","5/17/86"
"Matk","Veldwijk","3/6/86"
"Gro","Iisaka","12/10/86"
"Tesuya","Lenart","1/5/86"
"Temple","Genther","6/18/86"
"Oscar","Birrer","9/28/86"
"Monique","Stellhorn","10/8/86"
"Jiang","Varley","4/16/86"
"Saeko","Montresor","1/19/86"
"Shounak","Pellegrinelli","8/2/86"
"Kazuyasu","Ratnakar","4/14/86"
"Junsik","Steinauer","4/14/86"
"Qunsheng","Staylopatis","2/18/86"
"Vugranam","Itschner","4/6/86"
"Owen","Papadias","3/8/86"
"Gor","Gadepally","1/7/86"
"Lene","Cesareni","5/15/86"
"Przemyslawa","Kakkar","1/17/86"
"Tristan","Simmen","4/7/86"
"Guadalupe","Alpay","7/19/86"
"Masato","Cannard","11/4/86"
"Aloys","Heyers","1/6/86"
"Franziska","Streng","10/7/86"
"Shaunak","Zlotek","1/24/86"
"Mototsugu","Dichev","8/6/86"
"Xiadong","Hanabata","3/16/86"
"Jovan","Maginnis","5/6/86"
"Mohan","Alpin","8/5/86"
"Constantine","Brodie","8/9/86"
"Bedir","Puoti","7/12/86"
"Masami","Kragelund","8/13/86"
"Zdislav","Fiutem","2/14/86"
"Barna","Wilfing","1/5/86"
"Tetsurou","Meszaros","6/5/86"
"Chaosheng","Vidal","9/3/86"
"Rafael","Greenaway","7/25/86"
"Beshir","Janocha","6/8/86"
"Ibibia","Keustermans","5/31/86"
"Hausi","Kawashima","3/23/86"
"Mabo","Hennings","6/4/86"
"Shridhar","Peltason","10/21/86"
"Paris","Melton","2/17/86"
"Weiyi","Couchot","2/16/86"
"Heejo","Kabayashi","6/7/86"
"Yannis","Porotnikoff","10/16/86"
"Tzu","Ecklund","9/18/86"
"Caolyn","Shiratori","4/5/86"
"Alassane","Luit","1/19/86"
"Arunachalam","Murtafg","1/13/86"
"Shridhar","Ranum","12/7/86"
"Kazuhiko","Farrow","1/17/86"
"Heejo","Wynblatt","4/15/86"
"Heeju","Landherr","10/29/86"
"Sangeeta","Decleir","6/23/86"
"Shim","Ozery","2/18/86"
"Vatsa","Badache","2/25/86"
"Pranay","Pulkowski","3/13/86"
"Mara","Dusink","9/19/86"
"Feixiong","Merel","3/23/86"
"Claudi","Bauknecht","6/13/86"
"Maya","Hutton","2/28/86"
"Lansing","Reutenauer","11/22/86"
"Christ","Picht","6/2/86"
"Youjian","Deyuan","6/14/86"
"Filipe","Zaumen","7/30/86"
"Tsuneo","Munos","7/3/86"
"Somnath","Zizka","11/6/86"
"Ziva","Benzmuller","8/19/86"
"Shahid","Krogh","10/21/86"
"Dekang","Kopetz","7/4/86"
"Bokyung","Serre","11/11/86"
"Fen","Kroft","9/23/86"
"Gonzalo","Gurbaxani","3/31/86"
"Jaques","Schapiro","8/17/86"
"Florian","Rabejac","6/20/86"
"Edwin","Alameldin","11/2/86"
"Uta","Peltason","3/28/86"
"Aloys","Hofman","12/6/86"
"Maya","Menhoudj","9/16/86"
"Kiam","Zockler","11/14/86"
"Vidar","Serra","1/29/86"
"Abdelaziz","Kowalchuk","1/6/86"
"Torsten","Klyachko","2/12/86"
"Zeljko","Zeleznik","5/6/86"
"Gio","Tokunaga","12/21/86"
"Masami","Constantine","7/30/86"
"Hideyuki","Suermann","1/8/86"
"Tesuro","Danecki","3/27/86"
"Siddarth","Katiyar","10/10/86"
"Gregory","Shinomoto","12/1/86"
"Sanjit","Matzen","12/17/86"
"Tsz","Serot","12/2/86"
"Weicheng","Benzaken","4/17/86"
"Domenico","Pews","8/20/86"
"Maja","Encarnacion","6/2/86"
"Sariel","Socorro","4/21/86"
"Sham","Kakkar","7/20/86"
"Pascal","Zultner","12/25/86"
"Tetsushi","Geffroy","2/26/86"
"King","Lund","4/14/86"
"Udi","Billawala","12/20/86"
"Divier","Pouyioutas","3/5/86"
"Sugwoo","Pero","11/8/86"
"Stepehn","Taubenfeld","5/18/86"
"Radhika","Luiz","7/24/86"
"Ennio","Conte","3/27/86"
"Oldrich","Takkinen","2/4/86"
"Tran","Katzenelson","5/27/86"
"Spyrose","Masand","10/19/86"
"Danil","Conia","9/8/86"
"Keiichiro","Parveen","12/15/86"
"Youpyo","Takanami","2/2/86"
"Toshiko","Lund","5/17/86"
"Giap","Ramaiah","5/25/86"
"Bedir","Carrera","8/30/86"
"Ugo","Cincotta","2/12/86"
"Chikara","Masand","3/1/86"
"Takahito","Mundy","10/13/86"
"Kiyotoshi","Rosca","1/10/86"
"Geoff","Kranzdorf","7/25/86"
"Soenke","Porotnikoff","8/31/86"
"Eran","Fujisawa","4/3/86"
"Atilio","Speckmann","2/24/86"
"Conal","Wendorf","6/21/86"
"Mariangiola","Francisci","4/3/86"
"Bouchung","Schaad","7/23/86"
"Basant","Khalil","4/23/86"
"Sreenivas","Lorho","3/8/86"
"Panayotis","Lunt","8/24/86"
"Poorav","Stifter","7/19/86"
"Valter","Garrabrants","5/9/86"
"Akhilish","Apsitis","8/6/86"
"Adit","Couchot","7/25/86"
"Moheb","Botman","11/12/86"
"Zengping","Bugaenko","1/9/86"
"Supot","Gomatam","1/23/86"
"Nagui","Liedekerke","3/16/86"
"Tetsushi","Kampfer","8/4/86"
"Mabhin","Jiafu","8/9/86"
"Jiafu","Danecki","1/20/86"
"Zhilian","Ramamoorthy","6/17/86"
"Hugh","Peak","4/1/86"
"Xuejia","Perko","3/2/86"
"Shigenori","Skafidas","4/28/86"
"Soenke","Stranks","7/8/86"
"King","Rabehasaina","5/29/86"
"Oldrich","Yoshizawa","11/5/86"
"Abdulah","Walstra","6/15/86"
"Xudong","Varman","6/27/86"
"Unal","Rande","3/17/86"
"Mang","Krone","8/2/86"
"Satosi","Gyorkos","2/14/86"
"Qingxiang","Gornas","5/18/86"
"Vojin","Conia","3/12/86"
"Holgard","Thummel","8/7/86"
"Hauke","Guerreiro","8/23/86"
"Bernardo","Lichtman","7/26/86"
"Shen","Nollmann","9/28/86"
"Jaber","Moffat","9/23/86"
"Djenana","Chorvat","10/23/86"
"Mitchel","Furedi","3/22/86"
"Hinrich","Camurati","7/19/86"
"Jessie","Milicic","9/26/86"
"Adam","Vakili","8/31/86"
"Denis","Smailagic","3/9/86"
"Ortrud","Crooks","12/4/86"
"Paris","Barriga","2/11/86"
"Limsoon","Masand","12/7/86"
"Emdad","Bratsberg","1/27/86"
"Honglan","Gewali","11/16/86"
"Guenter","Yoshizawa","7/26/86"
"Yolla","Kropp","3/13/86"
"Marie","Leonhardt","12/14/86"
"Josyula","Rijsenbrij","1/12/86"
"Mona","Riesenhuber","1/31/86"
"Jiong","Hockney","9/9/86"
"Chrisa","Gente","12/4/86"
"Martien","Baak","7/24/86"
"Basem","Sundgren","12/14/86"
"Sastry","Birke","10/5/86"
"Tomofumi","Kornatzky","7/10/86"
"Quingbo","Panangaden","2/5/86"
"Parto","Ladret","11/3/86"
"Caolyn","Zumaque","9/18/86"
"Zhiwei","Journel","6/28/86"
"Yurii","Wynblatt","11/9/86"
"Van","Murtha","2/4/86"
"Yongmin","Georgakopoulos","1/29/86"
"Faiza","Perry","1/3/86"
"Luisa","Khasidashvili","2/7/86"
"Panayotis","Merlo","9/28/86"
"Dzung","Lalonde","11/1/86"
"Moriyoshi","Roisin","5/18/86"
"Kerhong","Khasidashvili","8/6/86"
"Tadanori","Kawashimo","6/3/86"
"Sadok","Lenart","1/7/86"
"Kristin","Juneja","2/1/86"
"Dharmaraja","Siepmann","9/7/86"
"Anneke","Hagimont","6/7/86"
"Goh","Gischer","8/2/86"
"Sariel","Schonegge","5/14/86"
"Arfst","Bridgland","12/5/86"
"Rosita","Thibadeau","9/26/86"
"Bilhanan","Schmittgen","5/20/86"
"Yakichi","Iisaka","2/18/86"
"Noritoshi","Panienski","4/26/86"
"Sreenivas","Paludetto","1/4/86"
"Atreyi","Luks","8/4/86"
"Leon","Narlikar","2/8/86"
"Xianlong","Hoppenstand","12/5/86"
"Alejandra","Straney","11/24/86"
"Avishai","Levergood","1/7/86"
"Paraskevi","Birsak","8/21/86"
"Gift","Taneja","12/2/86"
"Christ","Speer","1/23/86"
"Zita","Gluchowski","2/4/86"
"Bartek","Staylopatis","10/3/86"
"Chuanti","Stanger","5/17/86"
"Renee","Buescher","6/19/86"
"Kankanahalli","Sethi","5/4/86"
"Constantijn","Haddadi","1/22/86"
"Arno","Crabtree","4/28/86"
"Kerhong","Matzke","11/14/86"
"Rajmohan","Slobodova","7/6/86"
"Muneo","Zykh","5/15/86"
"Eben","Narwekar","10/26/86"
"Serif","Baek","6/3/86"
"Zorica","Iisaka","10/19/86"
"Khun","Ranka","12/17/86"
"Rayond","Bade","8/19/86"
"Mingdong","Pell","1/23/86"
"Jolita","Iisaka","6/24/86"
"Frederique","Assaf","11/13/86"
"Xudong","Fontet","12/6/86"
"Khedija","Pluym","10/5/86"
"Froduald","Molenkamp","2/2/86"
"Janalee","Kambil","6/9/86"
"Wilmer","Luby","3/12/86"
"Yongmin","Taubman","12/9/86"
"Baruch","Carrere","4/11/86"
"Dante","Narwekar","7/24/86"
"Oscar","Condotta","4/13/86"
"Aram","Trumbly","1/7/86"
"Menkae","Fendler","3/1/86"
"Zengping","Avouris","6/22/86"
"Yoshimitsu","Gunderson","9/15/86"
"Kolar","Quadeer","4/11/86"
"Weijing","Avouris","8/22/86"
"Lidong","Asrin","9/4/86"
"Erzsebet","Ramsey","6/6/86"
"Reinhold","Erbe","10/30/86"
"Tesuya","Millington","12/22/86"
"Manu","Laventhal","3/22/86"
"Serap","Billawala","2/3/86"
"Florian","Mahnke","4/4/86"
"Kwangho","Avouris","8/19/86"
"Youjian","Kranzdorf","5/19/86"
"Debatosh","Hmelo","3/26/86"
"Marek","Lores","7/13/86"
"Ibibia","Ballarin","3/31/86"
"Vishu","Genther","12/6/86"
"Shih","Denti","8/12/86"
"Shiv","Picaronny","2/7/86"
"Gen","Heemskerk","7/4/86"
"Pintsang","Kopetz","4/19/86"
"Yakichi","Polupanov","5/23/86"
"Matk","Itzfeldt","7/22/86"
"Arvind","Giarratana","12/24/86"
"Toshimo","Ranta","3/24/86"
"Djenana","Macedo","7/5/86"
"Pranay","Versino","5/6/86"
"Manton","Servi","9/8/86"
"Goh","Cardazo","2/27/86"
"Olivera","Rusmann","10/21/86"
"Randi","Cappelletti","7/4/86"
"Kien","Pews","4/18/86"
"Tesuya","Cunliffe","3/8/86"
"Brigham","Roccetti","8/12/86"
"Menkae","Trachtenberg","3/24/86"
"Honglan","Petereit","7/12/86"
"Seongbae","Schaft","7/9/86"
"Tzvetan","Tramer","10/17/86"
"Kerhong","Farrar","4/25/86"
"Marko","Schonegge","4/12/86"
"Xuedong","Swen","12/19/86"
"Kolar","Riesenhuber","7/19/86"
"Sastry","Merle","11/5/86"
"Ronnie","Heping","8/12/86"
"Maren","Shrader","10/30/86"
"Cordelia","Mitsuhashi","10/14/86"
"Kotesh","Noriega","5/29/86"
"Kwee","Hambrick","2/18/86"
"Serge","Sullins","5/9/86"
"Amstein","Danley","2/28/86"
"Diederik","Vesel","5/6/86"
"Arie","Molenkamp","4/25/86"
"Mark","Ertl","9/25/86"
"Toshiko","Farrel","3/25/86"
"Lobel","Biros","7/5/86"
"Kousuke","Boissier","10/2/86"
"Hatem","Borovoy","2/10/86"
"Gritta","Birge","2/2/86"
"Jiakeng","Hitomi","10/4/86"
"Mona","Luga","4/20/86"
"Masadi","Armand","9/14/86"
"Jianwen","Vural","9/14/86"
"Atreye","Haldar","3/20/86"
"Uriel","Lores","6/7/86"
"Behnaam","Dechter","4/11/86"
"Byong","Murillo","1/28/86"
"Nishit","Whittlesey","4/10/86"
"Wayne","Sudbeck","1/27/86"
"Leaf","Bashian","10/19/86"
"Josyula","Kading","6/3/86"
"Kellyn","Staylopatis","11/24/86"
"Seongbin","Hardjono","7/28/86"
"Achilleas","Ciolek","1/4/86"
"Siddarth","Reghbati","9/19/86"
"Chuanyi","Tasistro","2/26/86"
"Frazer","Terlouw","12/15/86"
"Arno","Lally","11/21/86"
"Almudena","Worfolk","11/3/86"
"Poornachandra","Albarhamtoshy","12/16/86"
"Dung","Christ","10/24/86"
"Martial","Hashii","3/29/86"
"Kiam","Swift","9/30/86"
"Hauke","Templeman","4/7/86"
"Yuchang","Mundy","2/17/86"
"Ronnie","Schade","7/4/86"
"Leen","Mitchem","6/15/86"
"Pramod","Takkinen","5/6/86"
"Carrsten","Trogemann","2/21/86"
"Ashish","Heinisuo","1/4/86"
"Hongzhu","Peltason","11/23/86"
"Toshiki","Nivat","11/8/86"
"Fay","Lamma","10/4/86"
"Aral","Arlazarov","7/12/86"
"Edwin","Kobuchi","8/23/86"
"Moriyoshi","Msuda","8/23/86"
"Akeno","Farrag","9/17/86"
"Navin","Kushner","4/17/86"
"Naraig","Snyers","12/3/86"
"Basil","Straney","12/1/86"
"Mrinalini","Schahn","7/20/86"
"Cathie","Krogh","1/19/86"
"Hugo","Onuegbe","6/5/86"
"Oddvar","Melski","5/8/86"
"Yinlin","Schusler","11/12/86"
"Toshimo","Demke","9/16/86"
"Vugranam","Rande","4/30/86"
"Lena","Gadepally","9/4/86"
"Sugwoo","Horswill","1/23/86"
"Nathan","Terkki","8/21/86"
"Elzbieta","Nations","7/29/86"
"Georgy","Backhouse","1/9/86"
"Xudong","Dulin","6/18/86"
"Arfst","Ramalingam","12/20/86"
"Berry","Bodoff","6/28/86"
"Keiichiro","Kalefeld","2/23/86"
"Khedija","Soicher","9/26/86"
"Idoia","Hooghiemstra","10/20/86"
"Toney","Magliocco","7/31/86"
"Arco","Glowinski","7/16/86"
"Eldridge","Fioravanti","10/4/86"
"Ger","Hashii","3/31/86"
"LiMin","Munos","3/6/86"
"Hideo","Poulakidas","4/3/86"
"Visit","Kulisch","5/4/86"
"Taegyun","Ozery","4/7/86"
